0,1,2,3,4,race,income
-2.0,115049.0,0.0,23.0,92.0,4,-1
7686.0,262698.0,0.0,25.0,100.0,2,1
-2.0,158452.0,0.0,61.0,83.0,4,1
-6.0,43376.0,0.0,43.0,105.0,4,1
-6.0,149888.0,0.0,19.0,83.0,4,-1
-2.0,131925.0,0.0,47.0,69.0,4,1
-4.0,60678.0,0.0,10.0,81.0,4,-1
-5.0,153144.0,0.0,35.0,91.0,4,-1
-2.0,155265.0,0.0,55.0,87.0,4,1
-4.0,244779.0,0.0,45.0,80.0,4,-1
-4.0,312117.0,0.0,27.0,87.0,2,-1
7686.0,102837.0,0.0,45.0,88.0,4,1
-2.0,93232.0,0.0,39.0,85.0,4,-1
-2.0,231011.0,0.0,68.0,72.0,4,1
-2.0,256995.0,0.0,32.0,49.0,4,-1
0.0,118729.0,0.0,42.0,79.0,0,-1
-2.0,152000.0,0.0,21.0,92.0,4,-1
-2.0,109121.0,0.0,18.0,93.0,4,-1
13546.0,589819.0,0.0,23.0,102.0,4,1
15022.0,172551.0,0.0,33.0,92.0,4,1
-2.0,320844.0,0.0,29.0,85.0,4,1
-2.0,204643.0,0.0,40.0,92.0,4,1
-4.0,99897.0,0.0,51.0,67.0,1,-1
-4.0,369472.0,0.0,9.0,80.0,4,-1
-2.0,79334.0,0.0,40.0,90.0,4,-1
0.0,61191.0,0.0,30.0,79.0,4,-1
-4.0,204233.0,0.0,20.0,87.0,4,-1
-4.0,183117.0,0.0,17.0,60.0,4,-1
-2.0,96331.0,0.0,31.0,100.0,4,1
-4.0,167041.0,0.0,12.0,40.0,3,-1
0.0,109006.0,0.0,25.0,80.0,4,-1
-6.0,176812.0,0.0,58.0,89.0,4,-1
-2.0,134750.0,0.0,29.0,115.0,4,1
-4.0,49808.0,0.0,28.0,93.0,4,-1
-4.0,131598.0,0.0,20.0,72.0,2,-1
-2.0,307652.0,0.0,18.0,92.0,4,-1
0.0,351360.0,0.0,24.0,90.0,4,-1
-2.0,260770.0,0.0,37.0,81.0,4,1
2412.0,156316.0,0.0,76.0,58.0,4,-1
0.0,207798.0,0.0,28.0,94.0,4,-1
1795.0,252851.0,0.0,62.0,63.0,4,-1
4062.0,294945.0,0.0,21.0,97.0,4,-1
-2.0,196276.0,0.0,27.0,84.0,3,-1
-4.0,46406.0,0.0,13.0,58.0,4,-1
0.0,267174.0,0.0,25.0,73.0,2,-1
-6.0,160463.0,0.0,69.0,87.0,4,-1
-4.0,123993.0,0.0,4.0,49.0,1,-1
5011.0,123067.0,0.0,43.0,68.0,1,-1
3670.0,426469.0,0.0,32.0,55.0,4,-1
-2.0,269333.0,0.0,28.0,82.0,4,1
-4.0,42867.0,0.0,8.0,77.0,4,-1
-2.0,183928.0,0.0,47.0,86.0,4,1
-4.0,211397.0,0.0,27.0,66.0,4,-1
-4.0,193140.0,0.0,7.0,80.0,4,-1
-4.0,86758.0,0.0,17.0,56.0,1,-1
-4.0,226536.0,0.0,27.0,86.0,4,-1
-2.0,270345.0,0.0,68.0,73.0,4,-1
-4.0,343748.0,0.0,54.0,73.0,2,-1
0.0,150984.0,0.0,42.0,86.0,0,-1
0.0,207313.0,0.0,27.0,83.0,4,-1
-4.0,135934.0,0.0,4.0,79.0,4,-1
0.0,184288.0,0.0,37.0,95.0,4,1
-4.0,142242.0,0.0,12.0,86.0,4,-1
3101.0,120915.0,0.0,42.0,79.0,4,1
-6.0,158421.0,0.0,54.0,80.0,4,-1
-4.0,126177.0,0.0,32.0,93.0,4,-1
-4.0,149356.0,0.0,27.0,111.0,4,-1
-4.0,322684.0,0.0,9.0,78.0,4,-1
-4.0,55402.0,0.0,25.0,96.0,4,-1
-2.0,200917.0,0.0,31.0,73.0,2,1
0.0,166065.0,0.0,34.0,87.0,4,-1
0.0,116680.0,0.0,23.0,78.0,1,1
-2.0,168334.0,0.0,25.0,80.0,4,1
-4.0,121781.0,0.0,29.0,59.0,1,-1
-2.0,128789.0,0.0,40.0,110.0,4,1
-4.0,401699.0,0.0,8.0,69.0,4,-1
-2.0,117614.0,0.0,39.0,90.0,4,1
-4.0,410455.0,0.0,8.0,59.0,4,-1
14078.0,38482.0,0.0,52.0,111.0,4,1
-2.0,335714.0,0.0,26.0,82.0,4,-1
-2.0,70274.0,0.0,19.0,98.0,4,-1
-4.0,47587.0,0.0,7.0,102.0,4,-1
-4.0,117776.0,0.0,13.0,81.0,4,-1
-4.0,179654.0,0.0,28.0,94.0,4,-1
-4.0,343560.0,0.0,21.0,78.0,2,-1
-2.0,328469.0,0.0,38.0,89.0,4,1
-4.0,265106.0,0.0,37.0,49.0,4,-1
-2.0,414804.0,0.0,31.0,84.0,4,1
-6.0,48063.0,0.0,54.0,80.0,4,-1
-4.0,341682.0,0.0,14.0,59.0,1,-1
-2.0,266774.0,0.0,37.0,86.0,4,1
0.0,233580.0,0.0,25.0,97.0,4,-1
7686.0,126602.0,0.0,42.0,81.0,2,1
-2.0,70763.0,0.0,40.0,81.0,4,-1
4650.0,138862.0,0.0,38.0,63.0,4,-1
-2.0,175866.0,0.0,21.0,90.0,4,-1
-2.0,193503.0,0.0,33.0,90.0,4,-1
-2.0,104344.0,0.0,30.0,100.0,4,1
0.0,197345.0,0.0,38.0,88.0,4,-1
-4.0,205854.0,0.0,7.0,76.0,2,-1
-2.0,206473.0,0.0,35.0,74.0,4,-1
-4.0,202826.0,0.0,28.0,60.0,2,-1
-3.0,174705.0,0.0,57.0,69.0,4,-1
-2.0,183357.0,0.0,34.0,97.0,4,1
-2.0,105620.0,0.0,53.0,95.0,4,-1
-2.0,329619.0,0.0,39.0,80.0,4,1
-2.0,79231.0,0.0,30.0,117.0,4,1
-2.0,207477.0,0.0,28.0,79.0,4,-1
-2.0,149171.0,0.0,35.0,63.0,1,-1
-4.0,311983.0,0.0,10.0,53.0,4,-1
-2.0,175133.0,0.0,60.0,84.0,4,-1
-2.0,111634.0,0.0,50.0,101.0,4,-1
-4.0,48904.0,0.0,21.0,91.0,4,-1
-4.0,27058.0,0.0,13.0,73.0,4,-1
0.0,108916.0,0.0,30.0,42.0,4,-1
-4.0,94991.0,0.0,51.0,94.0,4,-1
-4.0,218352.0,0.0,12.0,87.0,4,-1
-2.0,227635.0,0.0,13.0,99.0,4,-1
-4.0,272865.0,0.0,21.0,61.0,2,-1
-2.0,30925.0,0.0,32.0,81.0,4,-1
0.0,276239.0,0.0,43.0,92.0,4,-1
-5.0,289118.0,0.0,28.0,90.0,4,-1
-2.0,39109.0,0.0,51.0,44.0,4,-1
7296.0,192789.0,0.0,40.0,96.0,4,1
-2.0,147294.0,0.0,53.0,102.0,4,1
-4.0,187779.0,0.0,8.0,74.0,4,-1
-6.0,213309.0,0.0,48.0,79.0,4,-1
-2.0,107419.0,0.0,32.0,85.0,4,-1
-4.0,170282.0,0.0,3.0,64.0,4,-1
-4.0,86818.0,0.0,18.0,85.0,4,-1
-5.0,149219.0,0.0,37.0,86.0,2,-1
-2.0,123415.0,0.0,61.0,105.0,4,-1
-4.0,306789.0,0.0,3.0,78.0,4,-1
-4.0,487356.0,0.0,20.0,97.0,4,-1
-4.0,285553.0,0.0,21.0,89.0,4,-1
-4.0,375708.0,0.0,6.0,55.0,4,-1
-2.0,271766.0,0.0,36.0,83.0,4,-1
-4.0,251867.0,0.0,23.0,80.0,2,-1
15022.0,264065.0,0.0,42.0,92.0,4,1
-2.0,28464.0,0.0,41.0,85.0,4,1
-4.0,282614.0,0.0,7.0,64.0,4,-1
-2.0,185921.0,0.0,24.0,97.0,2,1
-6.0,198199.0,0.0,42.0,89.0,2,-1
-2.0,242532.0,0.0,36.0,81.0,4,1
-4.0,337943.0,0.0,25.0,79.0,4,-1
-4.0,212077.0,0.0,22.0,89.0,4,-1
-6.0,129272.0,0.0,28.0,87.0,4,-1
-6.0,146438.0,0.0,58.0,69.0,4,-1
-4.0,109922.0,0.0,30.0,92.0,4,1
-2.0,113333.0,0.0,34.0,84.0,4,-1
-2.0,187808.0,0.0,38.0,87.0,4,1
-4.0,173734.0,0.0,6.0,64.0,4,-1
0.0,185142.0,0.0,35.0,91.0,4,-1
15022.0,73143.0,0.0,46.0,110.0,4,1
-2.0,236050.0,0.0,34.0,88.0,4,1
-4.0,74203.0,0.0,28.0,83.0,4,-1
-2.0,102144.0,0.0,21.0,93.0,4,-1
-4.0,140925.0,0.0,10.0,66.0,1,-1
2964.0,107584.0,0.0,57.0,74.0,4,-1
0.0,34378.0,0.0,32.0,80.0,4,-1
-2.0,258046.0,0.0,32.0,63.0,4,1
-4.0,391594.0,0.0,9.0,86.0,4,-1
-2.0,233139.0,0.0,36.0,74.0,4,-1
3101.0,101358.0,0.0,20.0,106.0,4,1
-2.0,32909.0,0.0,16.0,58.0,4,-1
-4.0,248625.0,0.0,18.0,78.0,4,-1
-2.0,212474.0,0.0,30.0,81.0,4,-1
2170.0,198597.0,0.0,13.0,102.0,2,-1
-2.0,405923.0,0.0,22.0,78.0,4,1
15022.0,588016.0,0.0,32.0,82.0,4,1
-4.0,46820.0,0.0,25.0,91.0,4,-1
-2.0,210508.0,0.0,16.0,122.0,4,-1
-2.0,206965.0,0.0,27.0,90.0,4,1
-2.0,237476.0,0.0,14.0,70.0,4,1
-4.0,279645.0,0.0,51.0,63.0,4,-1
-2.0,29333.0,0.0,37.0,88.0,4,-1
-2.0,271271.0,0.0,43.0,92.0,4,1
-4.0,29373.0,0.0,19.0,84.0,4,-1
0.0,76783.0,0.0,17.0,86.0,4,-1
-5.0,109013.0,0.0,16.0,81.0,2,-1
0.0,226915.0,0.0,36.0,85.0,4,-1
0.0,176559.0,0.0,45.0,88.0,0,1
-2.0,182313.0,0.0,30.0,100.0,4,1
8614.0,296267.0,0.0,45.0,109.0,4,1
-4.0,218225.0,0.0,6.0,81.0,4,-1
-2.0,165708.0,0.0,52.0,43.0,4,1
4384.0,51280.0,0.0,41.0,113.0,4,-1
-2.0,96104.0,0.0,44.0,85.0,2,-1
-4.0,83992.0,0.0,16.0,89.0,1,-1
-2.0,248985.0,0.0,26.0,71.0,4,-1
-4.0,255966.0,0.0,38.0,100.0,4,-1
-2.0,200244.0,0.0,44.0,88.0,4,1
-2.0,94439.0,0.0,47.0,81.0,4,1
-4.0,87293.0,0.0,32.0,83.0,1,-1
-4.0,119803.0,0.0,16.0,100.0,4,-1
0.0,85824.0,0.0,43.0,58.0,1,-1
-4.0,197777.0,0.0,18.0,89.0,4,-1
-2.0,306995.0,0.0,37.0,70.0,1,1
-5.0,80905.0,0.0,50.0,97.0,1,1
15022.0,197896.0,0.0,20.0,95.0,4,1
0.0,355737.0,0.0,33.0,85.0,4,-1
15022.0,121137.0,0.0,42.0,91.0,4,1
-2.0,193729.0,0.0,47.0,97.0,4,1
-4.0,347301.0,0.0,15.0,84.0,4,-1
-4.0,34515.0,0.0,13.0,86.0,4,-1
-4.0,326380.0,0.0,13.0,38.0,4,-1
-4.0,269231.0,0.0,4.0,78.0,4,-1
-2.0,63520.0,0.0,34.0,91.0,4,-1
-2.0,148263.0,0.0,36.0,61.0,4,1
-4.0,190520.0,0.0,25.0,71.0,4,-1
-2.0,268036.0,0.0,38.0,58.0,4,1
-4.0,20061.0,0.0,15.0,78.0,1,-1
-2.0,206871.0,0.0,45.0,81.0,4,-1
-2.0,191359.0,0.0,41.0,93.0,4,1
-4.0,166329.0,0.0,20.0,88.0,4,-1
-4.0,289896.0,0.0,24.0,77.0,1,-1
-4.0,86347.0,0.0,7.0,54.0,4,-1
-2.0,54204.0,0.0,35.0,98.0,4,1
-4.0,147075.0,0.0,18.0,67.0,4,-1
-2.0,282037.0,0.0,48.0,88.0,4,1
0.0,379497.0,0.0,32.0,87.0,4,-1
-2.0,129342.0,0.0,80.0,62.0,4,-1
-4.0,99839.0,0.0,8.0,76.0,4,-1
0.0,182264.0,0.0,31.0,80.0,4,-1
-2.0,111180.0,0.0,23.0,80.0,4,-1
-2.0,353061.0,0.0,39.0,88.0,4,1
-2.0,210760.0,0.0,51.0,88.0,4,-1
-2.0,132725.0,0.0,43.0,92.0,4,1
-5.0,242994.0,0.0,19.0,84.0,4,-1
0.0,101519.0,0.0,23.0,83.0,4,-1
-4.0,509639.0,0.0,3.0,74.0,4,-1
-5.0,119970.0,0.0,27.0,82.0,2,-1
-2.0,69731.0,0.0,32.0,70.0,4,-1
0.0,204816.0,0.0,27.0,89.0,2,-1
-2.0,50871.0,0.0,26.0,93.0,4,-1
-4.0,182916.0,0.0,40.0,69.0,4,-1
-2.0,206497.0,0.0,44.0,88.0,4,1
0.0,168024.0,0.0,18.0,86.0,4,-1
-4.0,149406.0,0.0,11.0,52.0,2,-1
0.0,184974.0,0.0,24.0,79.0,4,1
-4.0,399001.0,0.0,28.0,90.0,4,-1
0.0,128781.0,0.0,24.0,97.0,4,-1
-2.0,252423.0,0.0,49.0,73.0,3,1
-2.0,181386.0,0.0,20.0,93.0,4,1
-4.0,216856.0,0.0,53.0,53.0,4,-1
-5.0,106945.0,0.0,15.0,90.0,4,-1
0.0,363885.0,0.0,34.0,90.0,0,-1
0.0,287286.0,0.0,55.0,89.0,4,-1
0.0,172352.0,0.0,25.0,87.0,4,-1
-4.0,308508.0,0.0,9.0,56.0,4,-1
8610.0,122140.0,0.0,23.0,89.0,4,1
-2.0,106452.0,0.0,16.0,109.0,4,1
-2.0,306298.0,0.0,43.0,82.0,4,1
-2.0,201715.0,0.0,40.0,108.0,4,1
-2.0,282067.0,0.0,40.0,92.0,4,-1
-2.0,235117.0,0.0,41.0,85.0,4,-1
-2.0,339491.0,0.0,26.0,81.0,4,-1
-4.0,181830.0,0.0,10.0,79.0,4,-1
-2.0,99345.0,0.0,40.0,100.0,4,-1
2578.0,367543.0,0.0,29.0,85.0,4,-1
-2.0,66873.0,0.0,53.0,93.0,4,-1
0.0,269104.0,0.0,42.0,80.0,4,-1
15022.0,58696.0,0.0,41.0,97.0,4,1
3906.0,89518.0,0.0,26.0,102.0,4,-1
-4.0,101009.0,0.0,5.0,67.0,4,-1
-4.0,34131.0,0.0,19.0,75.0,4,-1
-4.0,115066.0,0.0,12.0,81.0,4,-1
0.0,139135.0,0.0,34.0,92.0,4,-1
-2.0,104641.0,0.0,39.0,47.0,1,1
-2.0,178875.0,0.0,25.0,60.0,4,1
-2.0,139864.0,0.0,46.0,87.0,1,1
-2.0,61444.0,0.0,21.0,86.0,4,-1
-2.0,309240.0,0.0,27.0,81.0,4,1
-4.0,45623.0,0.0,16.0,88.0,4,-1
-4.0,272622.0,0.0,22.0,81.0,4,-1
-2.0,54331.0,0.0,26.0,92.0,4,1
-2.0,165528.0,0.0,20.0,81.0,4,-1
-2.0,48508.0,0.0,40.0,90.0,4,1
-2.0,143136.0,0.0,33.0,82.0,4,1
20049.0,431438.0,0.0,61.0,47.0,4,1
-4.0,256488.0,0.0,66.0,65.0,4,-1
0.0,191465.0,0.0,29.0,103.0,2,1
-2.0,99159.0,0.0,32.0,110.0,4,1
-4.0,235995.0,0.0,37.0,59.0,4,-1
-2.0,429910.0,0.0,27.0,80.0,4,1
-2.0,189906.0,0.0,15.0,81.0,4,-1
-6.0,145164.0,0.0,44.0,80.0,4,-1
2170.0,192266.0,0.0,20.0,89.0,4,-1
-4.0,194969.0,0.0,27.0,77.0,3,-1
-2.0,357822.0,0.0,42.0,69.0,4,-1
-2.0,137638.0,0.0,18.0,122.0,4,1
-4.0,156536.0,0.0,30.0,84.0,4,-1
-4.0,189243.0,0.0,21.0,54.0,4,-1
-4.0,202998.0,0.0,15.0,51.0,4,-1
-4.0,25693.0,0.0,20.0,89.0,0,-1
-2.0,192948.0,0.0,33.0,91.0,4,-1
-4.0,138702.0,0.0,14.0,91.0,4,-1
-4.0,222258.0,0.0,20.0,80.0,4,-1
3409.0,201323.0,0.0,54.0,57.0,4,-1
-4.0,190663.0,0.0,13.0,73.0,1,-1
-4.0,56014.0,0.0,16.0,83.0,2,-1
-2.0,182323.0,0.0,37.0,84.0,4,-1
-2.0,138972.0,0.0,36.0,75.0,1,-1
-2.0,277262.0,0.0,30.0,68.0,4,1
-4.0,125040.0,0.0,15.0,84.0,4,-1
-2.0,216430.0,0.0,44.0,88.0,4,1
-4.0,171185.0,0.0,14.0,56.0,4,-1
-4.0,356143.0,0.0,16.0,89.0,4,-1
0.0,185409.0,0.0,41.0,81.0,4,-1
-4.0,308294.0,0.0,14.0,81.0,4,-1
-2.0,56660.0,0.0,33.0,85.0,4,-1
-2.0,154868.0,0.0,24.0,80.0,2,1
0.0,44719.0,0.0,34.0,99.0,4,1
-2.0,222558.0,0.0,14.0,43.0,4,-1
-2.0,248764.0,0.0,21.0,85.0,4,-1
-4.0,104990.0,0.0,12.0,90.0,4,-1
-4.0,315075.0,0.0,8.0,68.0,4,-1
-2.0,188334.0,0.0,39.0,86.0,4,-1
-4.0,221670.0,0.0,11.0,86.0,4,-1
-2.0,81987.0,0.0,51.0,82.0,1,1
-2.0,169132.0,0.0,20.0,98.0,4,-1
0.0,216744.0,0.0,36.0,83.0,4,-1
-2.0,98105.0,0.0,33.0,92.0,4,-1
-4.0,292521.0,0.0,5.0,71.0,4,-1
-4.0,122981.0,0.0,6.0,85.0,4,-1
-4.0,124966.0,0.0,21.0,98.0,4,-1
-2.0,123021.0,0.0,43.0,81.0,4,1
-2.0,76426.0,0.0,29.0,93.0,4,-1
-4.0,351589.0,0.0,37.0,100.0,4,1
3101.0,33807.0,0.0,38.0,91.0,4,1
-2.0,79937.0,0.0,25.0,93.0,4,1
0.0,117989.0,0.0,33.0,92.0,4,-1
-2.0,186120.0,0.0,25.0,92.0,4,-1
5176.0,187598.0,0.0,30.0,84.0,4,1
-2.0,319696.0,0.0,29.0,92.0,4,1
-2.0,64109.0,0.0,62.0,62.0,4,-1
-2.0,162932.0,0.0,40.0,101.0,4,-1
-4.0,288532.0,0.0,19.0,80.0,4,-1
-2.0,33809.0,0.0,24.0,85.0,4,-1
2350.0,195743.0,0.0,16.0,80.0,4,-1
-4.0,214129.0,0.0,13.0,87.0,4,-1
-4.0,113524.0,0.0,16.0,83.0,4,-1
0.0,261240.0,0.0,48.0,89.0,4,-1
0.0,98526.0,0.0,28.0,92.0,4,-1
-2.0,187725.0,0.0,35.0,100.0,4,-1
-4.0,214242.0,0.0,17.0,66.0,4,-1
4384.0,123974.0,0.0,21.0,100.0,4,-1
-4.0,69000.0,0.0,15.0,86.0,2,-1
-4.0,292113.0,0.0,51.0,85.0,4,-1
-4.0,198329.0,0.0,11.0,92.0,4,-1
-2.0,709811.0,0.0,28.0,108.0,4,1
-2.0,372847.0,0.0,53.0,81.0,4,-1
0.0,160412.0,0.0,27.0,80.0,4,-1
0.0,98488.0,0.0,39.0,87.0,4,-1
-3.0,97146.0,0.0,20.0,80.0,2,-1
-4.0,136997.0,0.0,23.0,91.0,4,-1
-2.0,187366.0,0.0,42.0,107.0,4,-1
-2.0,108981.0,0.0,38.0,82.0,4,-1
-4.0,305884.0,0.0,6.0,92.0,4,-1
-4.0,290936.0,0.0,28.0,89.0,4,-1
7296.0,248264.0,0.0,32.0,89.0,4,1
4384.0,160817.0,0.0,31.0,89.0,2,-1
-2.0,247330.0,0.0,29.0,86.0,4,-1
0.0,247655.0,0.0,48.0,102.0,2,-1
-4.0,216685.0,0.0,21.0,76.0,4,-1
2578.0,75581.0,0.0,63.0,89.0,4,-1
-2.0,561344.0,0.0,23.0,92.0,4,1
-2.0,224895.0,0.0,25.0,78.0,4,-1
0.0,401147.0,0.0,30.0,89.0,4,-1
0.0,258179.0,0.0,23.0,81.0,4,-1
-2.0,141186.0,0.0,62.0,40.0,4,-1
-2.0,292383.0,0.0,32.0,59.0,3,1
-2.0,300881.0,0.0,11.0,91.0,4,-1
-2.0,136729.0,0.0,45.0,81.0,4,-1
-4.0,140409.0,0.0,2.0,69.0,4,-1
-4.0,109143.0,0.0,24.0,82.0,4,-1
-2.0,186543.0,0.0,40.0,105.0,4,1
-4.0,226902.0,0.0,19.0,48.0,1,-1
-5.0,241895.0,0.0,21.0,85.0,4,-1
-4.0,97175.0,0.0,14.0,86.0,4,-1
-4.0,212928.0,0.0,21.0,121.0,4,-1
-2.0,211594.0,0.0,14.0,93.0,4,-1
0.0,178319.0,0.0,33.0,89.0,4,-1
-2.0,481993.0,0.0,53.0,82.0,4,-1
-2.0,215220.0,0.0,21.0,100.0,4,-1
-2.0,194914.0,0.0,26.0,88.0,4,1
-2.0,342875.0,0.0,39.0,85.0,4,1
-4.0,190301.0,0.0,26.0,105.0,4,-1
-4.0,188579.0,0.0,14.0,65.0,4,-1
-4.0,162293.0,0.0,15.0,82.0,4,-1
-2.0,287325.0,0.0,23.0,97.0,4,1
-4.0,304222.0,0.0,18.0,87.0,4,-1
-6.0,200887.0,0.0,61.0,54.0,4,-1
-2.0,256875.0,0.0,32.0,82.0,4,-1
-2.0,46411.0,0.0,37.0,89.0,4,1
-2.0,37788.0,0.0,25.0,82.0,4,-1
7686.0,191732.0,0.0,18.0,103.0,4,1
-2.0,103652.0,0.0,59.0,65.0,4,1
-4.0,143776.0,0.0,10.0,100.0,4,-1
-4.0,204435.0,0.0,10.0,63.0,4,-1
-2.0,156267.0,0.0,17.0,101.0,4,1
-4.0,113192.0,0.0,14.0,63.0,4,-1
-2.0,112271.0,0.0,35.0,91.0,4,-1
-4.0,28036.0,0.0,12.0,62.0,4,-1
-2.0,320118.0,0.0,52.0,98.0,4,1
-2.0,334286.0,0.0,47.0,58.0,4,-1
-3.0,356022.0,0.0,32.0,71.0,0,-1
-2.0,278909.0,0.0,40.0,81.0,4,-1
-4.0,142538.0,0.0,10.0,70.0,4,-1
-2.0,343024.0,0.0,36.0,82.0,2,-1
-4.0,201031.0,0.0,20.0,98.0,4,-1
-2.0,81046.0,0.0,27.0,88.0,4,1
-2.0,34016.0,0.0,35.0,113.0,4,1
-4.0,29672.0,0.0,19.0,111.0,4,-1
-2.0,347451.0,0.0,51.0,85.0,2,-1
-4.0,90677.0,0.0,25.0,80.0,4,-1
-2.0,190416.0,0.0,38.0,86.0,4,-1
7686.0,109025.0,0.0,40.0,93.0,4,1
-2.0,234820.0,0.0,28.0,93.0,4,1
-4.0,157138.0,0.0,18.0,81.0,4,-1
-2.0,94090.0,0.0,43.0,82.0,4,1
2323.0,135575.0,0.0,67.0,63.0,4,-1
-2.0,103171.0,0.0,30.0,81.0,4,-1
-4.0,570012.0,0.0,5.0,76.0,4,-1
-4.0,215810.0,0.0,21.0,92.0,4,-1
-4.0,291017.0,0.0,6.0,65.0,4,-1
-4.0,239475.0,0.0,14.0,83.0,4,-1
0.0,101523.0,0.0,28.0,101.0,4,1
-2.0,443557.0,0.0,27.0,85.0,4,-1
0.0,141043.0,0.0,25.0,89.0,4,-1
-2.0,207211.0,0.0,31.0,93.0,4,1
-2.0,137201.0,0.0,64.0,42.0,1,-1
-2.0,222998.0,0.0,28.0,82.0,4,-1
-2.0,36334.0,0.0,70.0,73.0,4,-1
-2.0,73404.0,0.0,31.0,93.0,4,-1
-2.0,249052.0,0.0,27.0,84.0,4,-1
0.0,100662.0,0.0,40.0,48.0,4,-1
0.0,1125622.0,0.0,32.0,86.0,2,-1
-2.0,101362.0,0.0,16.0,84.0,4,1
-5.0,340485.0,0.0,43.0,86.0,4,-1
-4.0,192721.0,0.0,6.0,85.0,4,-1
-2.0,273371.0,0.0,32.0,81.0,4,1
7686.0,100460.0,0.0,34.0,79.0,4,1
-4.0,85408.0,0.0,27.0,86.0,4,-1
-2.0,168204.0,0.0,38.0,76.0,4,1
-4.0,153488.0,0.0,21.0,91.0,4,-1
-2.0,196777.0,0.0,62.0,80.0,4,1
-4.0,180147.0,0.0,33.0,100.0,4,-1
-4.0,48357.0,0.0,8.0,91.0,4,-1
15022.0,175081.0,0.0,44.0,81.0,2,1
-2.0,129489.0,0.0,57.0,44.0,4,-1
-2.0,181782.0,0.0,14.0,81.0,4,-1
-4.0,284327.0,0.0,6.0,82.0,4,-1
-4.0,237315.0,0.0,7.0,81.0,2,-1
-2.0,111334.0,0.0,63.0,58.0,4,-1
-2.0,278486.0,0.0,33.0,110.0,4,1
-2.0,39069.0,0.0,35.0,110.0,4,1
-4.0,205272.0,0.0,15.0,47.0,3,-1
-4.0,198010.0,0.0,33.0,80.0,4,1
-4.0,397971.0,0.0,16.0,80.0,2,-1
0.0,178379.0,0.0,20.0,146.0,4,1
-3.0,123738.0,0.0,39.0,121.0,4,1
0.0,56086.0,0.0,31.0,68.0,4,-1
-2.0,176766.0,0.0,15.0,90.0,4,-1
-2.0,60383.0,0.0,18.0,82.0,4,-1
-2.0,165691.0,0.0,41.0,81.0,4,1
-2.0,287046.0,0.0,36.0,88.0,4,-1
-2.0,55581.0,0.0,31.0,94.0,4,-1
-4.0,155518.0,0.0,40.0,55.0,2,-1
-4.0,201187.0,0.0,11.0,81.0,4,-1
-2.0,38911.0,0.0,16.0,85.0,4,-1
-2.0,315900.0,0.0,55.0,100.0,4,-1
-4.0,264603.0,0.0,6.0,90.0,4,-1
-4.0,159598.0,0.0,22.0,94.0,4,-1
-4.0,454924.0,0.0,30.0,84.0,4,-1
-2.0,285140.0,0.0,26.0,81.0,4,-1
-4.0,150066.0,0.0,30.0,84.0,4,-1
-4.0,55400.0,0.0,13.0,88.0,4,-1
-4.0,314903.0,0.0,13.0,88.0,4,-1
0.0,184959.0,0.0,50.0,86.0,4,-1
-4.0,124496.0,0.0,17.0,39.0,1,-1
-2.0,97998.0,0.0,35.0,118.0,4,-1
-2.0,210571.0,0.0,24.0,117.0,4,-1
-4.0,233292.0,0.0,18.0,88.0,4,-1
0.0,164313.0,0.0,42.0,45.0,4,-1
-4.0,227499.0,0.0,13.0,45.0,2,-1
-2.0,263783.0,0.0,9.0,80.0,4,1
-4.0,96466.0,0.0,61.0,85.0,4,-1
0.0,116617.0,0.0,25.0,80.0,4,-1
-4.0,180017.0,0.0,14.0,84.0,4,-1
-4.0,305475.0,0.0,14.0,84.0,4,-1
-4.0,238926.0,0.0,11.0,50.0,4,-1
-4.0,129794.0,0.0,11.0,87.0,4,-1
-4.0,367400.0,0.0,12.0,91.0,4,-1
-4.0,235700.0,0.0,9.0,90.0,4,-1
-6.0,166435.0,0.0,47.0,63.0,2,-1
0.0,160375.0,0.0,45.0,68.0,4,-1
0.0,206308.0,0.0,27.0,80.0,4,-1
-4.0,183536.0,0.0,21.0,93.0,4,-1
-4.0,217348.0,0.0,18.0,56.0,4,-1
-2.0,141873.0,0.0,33.0,120.0,4,-1
-2.0,213306.0,0.0,39.0,89.0,4,1
-4.0,201695.0,0.0,16.0,75.0,4,-1
7296.0,178321.0,0.0,53.0,115.0,4,1
-4.0,269732.0,0.0,22.0,83.0,4,-1
-2.0,200602.0,0.0,17.0,94.0,4,-1
-4.0,32629.0,0.0,15.0,60.0,4,-1
5011.0,259523.0,0.0,19.0,78.0,4,-1
-2.0,271841.0,0.0,42.0,61.0,4,-1
7296.0,78114.0,0.0,48.0,102.0,4,1
-4.0,113713.0,0.0,9.0,70.0,4,-1
-4.0,187812.0,0.0,29.0,84.0,4,-1
-2.0,440710.0,0.0,47.0,85.0,4,1
0.0,191843.0,0.0,22.0,85.0,4,-1
-2.0,151176.0,0.0,23.0,98.0,4,1
-2.0,316011.0,0.0,45.0,92.0,4,-1
7686.0,159602.0,0.0,25.0,98.0,4,1
-4.0,60322.0,0.0,30.0,81.0,4,-1
-2.0,32864.0,0.0,49.0,100.0,4,-1
0.0,142339.0,0.0,52.0,99.0,4,-1
-2.0,201974.0,0.0,56.0,82.0,4,-1
7686.0,172342.0,0.0,51.0,90.0,4,1
-2.0,206552.0,0.0,28.0,96.0,4,1
0.0,177837.0,0.0,27.0,91.0,4,-1
-5.0,303453.0,0.0,22.0,93.0,4,1
