,0,1,2,3,4,race,income
11653,-1.0,197830.0,-1.0,67.0,16.0, White,1
11654,2.0,194151.0,0.0,38.0,48.0, Black,-1
11655,0.0,110133.0,-2.0,68.0,32.0, White,1
11656,1.0,102141.0,-1.0,33.0,51.0, White,-1
11657,-1.0,85829.0,-2.0,52.0,40.0, Asian-Pac-Islander,1
11658,2.0,176074.0,-1.0,33.0,55.0, White,-1
11659,0.0,38959.0,-1.0,43.0,50.0, White,1
11660,1.0,249473.0,-1.0,31.0,50.0, White,-1
11661,1.0,175674.0,0.0,40.0,39.0, White,-1
11662,1.0,111395.0,1.0,61.0,41.0, White,-1
11663,0.0,165883.0,-1.0,56.0,40.0, White,1
11664,1.0,347900.0,-1.0,42.0,41.0, White,-1
11665,1.0,49262.0,0.0,44.0,50.0, White,1
11666,7298.0,125431.0,-1.0,51.0,65.0, White,1
11667,0.0,30968.0,-1.0,73.0,23.0, White,-1
11668,7687.0,191015.0,1.0,45.0,40.0, White,1
11669,0.0,68080.0,2.0,19.0,20.0, White,-1
11670,1.0,233158.0,0.0,32.0,40.0, White,-1
11671,1.0,204604.0,3.0,21.0,20.0, White,-1
11672,0.0,110001.0,0.0,38.0,40.0, Asian-Pac-Islander,-1
11673,1.0,251179.0,0.0,31.0,40.0, White,-1
11674,1.0,140012.0,1.0,22.0,38.0, White,-1
11675,0.0,347460.0,0.0,63.0,40.0, White,1
11676,-1.0,229138.0,1.0,29.0,30.0, Asian-Pac-Islander,-1
11677,2.0,235429.0,1.0,48.0,40.0, Black,-1
11678,2.0,209288.0,0.0,59.0,15.0, Black,-1
11679,1.0,172023.0,1.0,28.0,40.0, White,-1
11680,1.0,133886.0,-1.0,32.0,45.0, White,-1
11681,1.0,154640.0,-1.0,61.0,39.0, White,1
11682,2.0,139845.0,0.0,31.0,39.0, Black,-1
11683,2.0,153895.0,0.0,30.0,44.0, White,-1
11684,0.0,21184.0,-1.0,66.0,19.0, White,-1
11685,1.0,101276.0,-1.0,32.0,40.0, White,-1
11686,1.0,99559.0,-2.0,33.0,40.0, Amer-Indian-Eskimo,-1
11687,6848.0,220681.0,1.0,31.0,40.0, White,-1
11688,2.0,91727.0,-1.0,36.0,44.0, White,-1
11689,0.0,112124.0,0.0,33.0,69.0, White,1
11690,1.0,220988.0,-1.0,51.0,44.0, White,-1
11691,1.0,121022.0,-1.0,40.0,40.0, White,-1
11692,2.0,242814.0,-1.0,42.0,40.0, White,-1
11693,-1.0,192668.0,0.0,53.0,49.0, White,-1
11694,2.0,111708.0,-1.0,45.0,40.0, Asian-Pac-Islander,-1
11695,1.0,174206.0,1.0,43.0,39.0, Black,-1
11696,1.0,312510.0,1.0,56.0,39.0, White,-1
11697,1.0,39632.0,1.0,20.0,24.0, White,-1
11698,2.0,355474.0,0.0,37.0,40.0, White,-1
11699,0.0,62736.0,0.0,47.0,39.0, White,-1
11700,0.0,75876.0,-2.0,59.0,40.0, White,-1
11701,0.0,76460.0,-2.0,61.0,40.0, White,-1
11702,1.0,111578.0,1.0,36.0,40.0, White,1
11703,1.0,112957.0,-1.0,58.0,40.0, White,-1
11704,1.0,191398.0,-1.0,57.0,41.0, White,-1
11705,1.0,208595.0,1.0,44.0,40.0, Black,-1
11706,2.0,99344.0,-1.0,49.0,39.0, White,-1
11707,0.0,308101.0,-1.0,56.0,30.0, White,-1
11708,0.0,166852.0,0.0,66.0,27.0, White,-1
11709,2.0,122441.0,-2.0,63.0,35.0, White,-1
11710,1.0,103584.0,-1.0,31.0,43.0, White,-1
11711,1.0,264750.0,2.0,30.0,51.0, Asian-Pac-Islander,-1
11712,0.0,281802.0,-1.0,58.0,58.0, White,-1
11713,1.0,184085.0,-2.0,50.0,40.0, Black,-1
11714,1.0,381750.0,-1.0,23.0,40.0, White,-1
11715,1.0,98644.0,-1.0,59.0,40.0, White,1
11716,1.0,161642.0,-1.0,26.0,39.0, White,-1
11717,1.0,152601.0,-1.0,35.0,39.0, White,-1
11718,0.0,150090.0,-1.0,70.0,38.0, White,-1
11719,1.0,278149.0,-1.0,18.0,35.0, White,-1
11720,0.0,229335.0,1.0,49.0,40.0, Asian-Pac-Islander,-1
11721,1.0,278927.0,-1.0,26.0,18.0, Black,-1
11722,6848.0,421885.0,1.0,44.0,51.0, Black,-1
11723,2.0,164204.0,1.0,36.0,40.0, White,-1
11724,0.0,189275.0,1.0,35.0,3.0, White,-1
11725,2.0,384970.0,-1.0,52.0,35.0, White,1
11726,0.0,67328.0,0.0,65.0,39.0, Black,-1
11727,0.0,176556.0,-1.0,51.0,40.0, White,1
11728,0.0,327213.0,-1.0,30.0,39.0, White,-1
11729,1.0,51156.0,0.0,28.0,40.0, White,-1
11730,1.0,287391.0,0.0,19.0,26.0, White,-1
11731,0.0,131621.0,-1.0,58.0,55.0, White,1
11732,1.0,122866.0,1.0,42.0,42.0, Asian-Pac-Islander,-1
11733,1.0,259619.0,1.0,30.0,50.0, White,-1
11734,1.0,104521.0,1.0,35.0,40.0, White,-1
11735,1.0,203443.0,-1.0,54.0,41.0, White,-1
11736,2.0,148439.0,-1.0,28.0,60.0, White,-1
11737,1.0,106961.0,1.0,28.0,40.0, Black,-1
11738,1.0,87413.0,1.0,21.0,40.0, White,-1
11739,2.0,265649.0,-1.0,32.0,59.0, Black,-1
11740,1.0,430719.0,0.0,28.0,39.0, White,-1
11741,0.0,193126.0,-2.0,52.0,40.0, White,1
11742,0.0,94890.0,0.0,30.0,38.0, White,-1
11743,0.0,186441.0,-1.0,68.0,45.0, White,-1
11744,1.0,348296.0,-1.0,56.0,40.0, White,-1
11745,1.0,77507.0,-1.0,59.0,60.0, White,-1
11746,1.0,199068.0,-1.0,47.0,39.0, White,1
11747,1.0,156473.0,1.0,30.0,39.0, White,-1
11748,7689.0,202524.0,-1.0,39.0,49.0, White,1
11749,0.0,131323.0,1.0,47.0,33.0, White,-1
11750,2.0,99686.0,-1.0,42.0,40.0, White,-1
11751,1.0,136321.0,2.0,27.0,51.0, White,-1
11752,1.0,294459.0,-1.0,27.0,40.0, White,-1
11753,1.0,104732.0,3.0,45.0,39.0, White,-1
11754,0.0,207893.0,-1.0,72.0,48.0, White,-1
11755,1.0,215900.0,0.0,25.0,40.0, White,-1
11756,2.0,341249.0,1.0,35.0,40.0, Black,-1
11757,0.0,58333.0,-1.0,68.0,40.0, White,1
11758,1.0,178295.0,-1.0,36.0,50.0, White,-1
11759,1.0,216157.0,-1.0,38.0,46.0, White,-1
11760,2.0,274643.0,-1.0,65.0,17.0, White,-1
11761,1.0,163880.0,1.0,24.0,41.0, White,-1
11762,1.0,287586.0,-1.0,54.0,39.0, White,-1
11763,1.0,268303.0,-1.0,34.0,65.0, White,-1
11764,1.0,343072.0,-1.0,42.0,49.0, White,-1
11765,-1.0,481272.0,0.0,45.0,45.0, White,1
11766,2.0,181134.0,1.0,18.0,10.0, White,-1
11767,0.0,153312.0,0.0,21.0,41.0, White,-1
11768,1.0,235901.0,2.0,49.0,40.0, White,-1
11769,-1.0,41224.0,-1.0,33.0,73.0, White,-1
11770,0.0,152120.0,0.0,30.0,29.0, White,-1
11771,1.0,114082.0,-1.0,30.0,40.0, White,1
11772,2.0,83076.0,-1.0,31.0,30.0, Black,-1
11773,1.0,110238.0,0.0,18.0,6.0, White,-1
11774,1.0,137430.0,-1.0,33.0,46.0, Asian-Pac-Islander,-1
11775,1.0,222844.0,-1.0,48.0,60.0, White,1
11776,0.0,89665.0,1.0,53.0,60.0, White,-1
11777,0.0,377797.0,-1.0,43.0,60.0, White,1
11778,2.0,184234.0,1.0,30.0,40.0, White,-1
11779,1.0,54649.0,1.0,19.0,39.0, White,-1
11780,0.0,77777.0,-1.0,47.0,60.0, White,1
11781,1.0,61533.0,-1.0,31.0,56.0, White,-1
11782,0.0,54625.0,0.0,61.0,38.0, White,-1
11783,1.0,188256.0,-2.0,34.0,41.0, White,-1
11784,1.0,267604.0,1.0,27.0,39.0, White,-1
11785,2.0,140508.0,1.0,21.0,40.0, White,-1
11786,1.0,73481.0,-2.0,36.0,40.0, White,-1
11787,0.0,33496.0,-1.0,43.0,37.0, Amer-Indian-Eskimo,-1
11788,0.0,201191.0,0.0,23.0,39.0, White,-1
11789,0.0,165825.0,-1.0,70.0,33.0, White,-1
11790,0.0,46237.0,1.0,45.0,46.0, White,1
11791,99999.0,172259.0,-1.0,49.0,40.0, White,1
11792,1.0,148217.0,-2.0,32.0,53.0, White,-1
11793,7298.0,389738.0,-1.0,35.0,39.0, White,1
11794,1.0,343529.0,1.0,35.0,24.0, White,-1
11795,1.0,67330.0,1.0,36.0,51.0, White,-1
11796,0.0,257738.0,-1.0,55.0,49.0, White,1
11797,1.0,264564.0,-1.0,32.0,39.0, White,1
11798,1.0,224574.0,1.0,27.0,47.0, White,-1
11799,0.0,24051.0,1.0,43.0,56.0, White,-1
11800,1.0,210959.0,-1.0,36.0,60.0, White,1
11801,0.0,123737.0,0.0,55.0,59.0, White,-1
11802,-1.0,78388.0,0.0,34.0,2.0, Asian-Pac-Islander,-1
11803,1.0,138275.0,2.0,20.0,25.0, White,-1
11804,15025.0,147114.0,-1.0,58.0,60.0, White,1
11805,1.0,211705.0,0.0,27.0,40.0, White,-1
11806,0.0,196490.0,-1.0,35.0,39.0, Black,-1
11807,1.0,373714.0,-1.0,42.0,41.0, White,-1
11808,0.0,189693.0,1.0,47.0,40.0, White,-1
11809,1.0,342468.0,1.0,36.0,41.0, White,-1
11810,2.0,161166.0,1.0,30.0,47.0, White,-1
11811,1.0,116614.0,-1.0,48.0,50.0, Asian-Pac-Islander,-1
11812,0.0,129792.0,-1.0,67.0,40.0, White,1
11813,0.0,47551.0,1.0,22.0,18.0, White,-1
11814,4651.0,134788.0,-1.0,64.0,40.0, White,-1
11815,0.0,177951.0,1.0,44.0,45.0, White,-1
11816,1.0,114774.0,-2.0,53.0,20.0, White,-1
11817,0.0,287283.0,-1.0,63.0,40.0, White,-1
11818,0.0,173126.0,-1.0,29.0,40.0, White,-1
11819,-1.0,169798.0,0.0,54.0,61.0, White,1
11820,1.0,280518.0,-1.0,65.0,49.0, White,-1
11821,1.0,360084.0,1.0,24.0,41.0, White,1
11822,1.0,165238.0,1.0,47.0,40.0, White,-1
11823,1.0,282765.0,-1.0,35.0,40.0, White,1
11824,1.0,308826.0,-1.0,35.0,41.0, White,-1
11825,1.0,132528.0,-1.0,67.0,40.0, Black,-1
11826,1.0,185066.0,0.0,41.0,20.0, White,1
11827,0.0,261913.0,-1.0,42.0,50.0, White,1
11828,1.0,119947.0,-1.0,47.0,41.0, White,-1
11829,1.0,276175.0,2.0,39.0,41.0, White,-1
11830,0.0,361293.0,1.0,31.0,41.0, Asian-Pac-Islander,-1
11831,1.0,195780.0,-1.0,33.0,40.0, White,-1
11832,-1.0,289817.0,-1.0,51.0,40.0, Black,-1
11833,1.0,247124.0,2.0,23.0,60.0, Black,-1
11834,1.0,50469.0,-2.0,50.0,39.0, White,-1
11835,1.0,260626.0,0.0,21.0,60.0, White,-1
11836,1.0,155076.0,1.0,20.0,60.0, White,-1
11837,9386.0,227224.0,-1.0,81.0,40.0, White,1
11838,1.0,47282.0,2.0,48.0,39.0, Black,-1
11839,15024.0,111142.0,-1.0,36.0,65.0, White,1
11840,1.0,119938.0,-1.0,38.0,45.0, White,1
11841,0.0,157257.0,1.0,76.0,21.0, White,-1
11842,1.0,174394.0,1.0,48.0,29.0, White,-1
11843,1.0,21765.0,-1.0,35.0,62.0, Amer-Indian-Eskimo,-1
11844,1.0,261656.0,-1.0,35.0,40.0, White,-1
11845,15025.0,590217.0,0.0,44.0,40.0, White,1
11846,1.0,679864.0,-1.0,37.0,40.0, Black,-1
11847,7299.0,144939.0,-2.0,40.0,39.0, White,1
11848,-1.0,88528.0,0.0,27.0,41.0, White,-1
11849,1.0,110672.0,-1.0,28.0,50.0, White,-1
11850,1.0,182196.0,-1.0,52.0,39.0, Black,1
11851,1.0,160716.0,-1.0,48.0,56.0, White,-1
11852,1.0,279333.0,0.0,40.0,40.0, White,-1
11853,1.0,131435.0,-1.0,32.0,40.0, White,-1
11854,1.0,182275.0,-1.0,38.0,59.0, White,1
11855,0.0,123504.0,-1.0,44.0,40.0, White,1
11856,1.0,421484.0,1.0,20.0,19.0, White,-1
11857,27827.0,100095.0,-1.0,38.0,61.0, Asian-Pac-Islander,1
11858,1.0,95646.0,0.0,31.0,41.0, Amer-Indian-Eskimo,-1
11859,1.0,169014.0,2.0,29.0,40.0, White,-1
11860,-1.0,49903.0,0.0,62.0,24.0, White,-1
11861,0.0,235005.0,-2.0,32.0,40.0, Black,-1
11862,0.0,137244.0,0.0,45.0,42.0, White,-1
11863,0.0,27078.0,2.0,50.0,60.0, White,-1
11864,0.0,193400.0,0.0,41.0,40.0, Asian-Pac-Islander,-1
11865,1.0,181379.0,0.0,36.0,23.0, White,-1
11866,1.0,189153.0,-1.0,49.0,40.0, White,-1
11867,3137.0,115432.0,-1.0,59.0,39.0, White,-1
11868,0.0,165939.0,-1.0,65.0,49.0, White,1
11869,1.0,242008.0,0.0,37.0,31.0, White,-1
11870,4387.0,106848.0,-1.0,39.0,44.0, White,1
11871,1.0,50753.0,-2.0,92.0,8.0, White,-1
11872,0.0,325668.0,-1.0,31.0,40.0, White,-1
11873,6516.0,244692.0,-1.0,71.0,40.0, White,1
11874,0.0,244735.0,1.0,31.0,41.0, White,-1
11875,2.0,170728.0,-1.0,41.0,50.0, White,1
11876,1.0,105813.0,-1.0,39.0,39.0, White,-1
11877,0.0,152823.0,-1.0,53.0,40.0, White,1
11878,0.0,138957.0,-1.0,50.0,60.0, White,-1
11879,4387.0,392679.0,-1.0,49.0,39.0, White,-1
11880,1.0,192270.0,-1.0,27.0,40.0, White,-1
11881,1.0,23283.0,-2.0,79.0,20.0, White,-1
11882,0.0,46590.0,0.0,72.0,5.0, White,-1
11883,1.0,174336.0,-1.0,45.0,39.0, Black,-1
11884,1.0,307777.0,-1.0,41.0,40.0, White,-1
11885,1.0,192708.0,2.0,29.0,40.0, White,-1
11886,1.0,443818.0,1.0,21.0,29.0, White,-1
11887,1.0,218106.0,1.0,19.0,26.0, White,-1
11888,1.0,518280.0,1.0,39.0,52.0, Black,1
11889,1.0,123182.0,1.0,21.0,14.0, Black,-1
11890,1.0,243309.0,0.0,34.0,39.0, Amer-Indian-Eskimo,-1
11891,2.0,233162.0,0.0,53.0,45.0, White,1
11892,1.0,357949.0,-1.0,56.0,40.0, White,-1
11893,1.0,73936.0,1.0,20.0,20.0, Asian-Pac-Islander,-1
11894,1.0,88541.0,2.0,57.0,37.0, White,-1
11895,1.0,245077.0,1.0,41.0,20.0, White,-1
11896,1.0,148828.0,-1.0,44.0,40.0, Amer-Indian-Eskimo,-1
11897,1.0,106285.0,2.0,29.0,40.0, White,-1
11898,1.0,185049.0,-1.0,51.0,40.0, White,-1
11899,1.0,210319.0,-1.0,36.0,55.0, White,1
11900,1.0,150778.0,1.0,26.0,47.0, White,-1
11901,-1.0,31342.0,-2.0,72.0,20.0, White,1
11902,1.0,30245.0,0.0,30.0,45.0, White,-1
11903,1.0,264776.0,1.0,22.0,8.0, White,-1
11904,1.0,148080.0,2.0,30.0,41.0, White,-1
11905,-1.0,41507.0,-2.0,35.0,40.0, White,-1
11906,0.0,168549.0,-1.0,52.0,82.0, White,-1
11907,0.0,108246.0,0.0,56.0,20.0, Black,-1
11908,-1.0,66704.0,2.0,27.0,41.0, White,-1
11909,0.0,122760.0,-1.0,35.0,50.0, White,1
11910,1.0,176304.0,0.0,38.0,41.0, White,-1
11911,0.0,238025.0,0.0,60.0,55.0, Black,-1
11912,1.0,41109.0,-1.0,28.0,39.0, White,-1
11913,1.0,190161.0,2.0,36.0,42.0, White,-1
11914,1.0,109167.0,0.0,61.0,38.0, White,-1
11915,7688.0,176964.0,-1.0,38.0,55.0, White,1
11916,0.0,293913.0,-1.0,62.0,50.0, White,1
11917,0.0,168275.0,-1.0,48.0,25.0, White,1
11918,2.0,208870.0,-1.0,64.0,16.0, White,-1
11919,2.0,69484.0,-1.0,50.0,44.0, White,-1
11920,1.0,443556.0,0.0,34.0,39.0, White,-1
11921,0.0,203001.0,0.0,21.0,79.0, White,-1
11922,-1.0,50005.0,0.0,62.0,19.0, Black,-1
11923,-1.0,220628.0,2.0,77.0,10.0, White,-1
11924,0.0,127888.0,1.0,32.0,40.0, White,-1
11925,2887.0,217529.0,-1.0,25.0,40.0, White,-1
11926,1.0,162159.0,1.0,22.0,20.0, Black,-1
11927,0.0,314881.0,0.0,55.0,39.0, Black,-1
11928,7688.0,193974.0,-1.0,48.0,50.0, White,1
11929,1.0,198113.0,1.0,35.0,40.0, White,-1
11930,1.0,106477.0,0.0,49.0,39.0, White,-1
11931,1.0,122122.0,-1.0,54.0,50.0, White,-1
11932,1.0,254161.0,-1.0,55.0,40.0, White,-1
11933,0.0,249463.0,-1.0,52.0,55.0, White,1
11934,0.0,184182.0,0.0,49.0,36.0, White,-1
11935,1.0,156203.0,-1.0,35.0,44.0, White,1
11936,0.0,175518.0,-1.0,33.0,60.0, White,-1
11937,1.0,297276.0,-1.0,42.0,89.0, White,1
11938,1.0,188083.0,2.0,25.0,39.0, Black,-1
11939,0.0,221323.0,0.0,19.0,39.0, White,-1
11940,1.0,121556.0,0.0,80.0,4.0, Black,-1
11941,1.0,177142.0,0.0,41.0,40.0, Black,-1
11942,9387.0,127931.0,-1.0,69.0,40.0, White,1
11943,1.0,210804.0,1.0,25.0,39.0, White,-1
11944,0.0,149380.0,-1.0,45.0,39.0, White,-1
11945,1.0,214311.0,0.0,27.0,21.0, White,-1
11946,0.0,205946.0,0.0,25.0,31.0, White,-1
11947,0.0,43546.0,-1.0,26.0,29.0, White,-1
11948,0.0,158937.0,0.0,50.0,40.0, White,1
11949,2.0,270446.0,-1.0,50.0,40.0, White,-1
11950,5014.0,266514.0,-1.0,27.0,38.0, White,-1
11951,2.0,37080.0,1.0,32.0,41.0, White,-1
11952,0.0,56434.0,0.0,27.0,22.0, Asian-Pac-Islander,-1
11953,1.0,389281.0,0.0,53.0,37.0, White,-1
11954,1.0,205276.0,0.0,62.0,40.0, White,-1
11955,0.0,104585.0,-2.0,47.0,41.0, White,-1
11956,0.0,99231.0,-1.0,40.0,38.0, White,-1
11957,1.0,178322.0,-1.0,49.0,60.0, White,-1
11958,-1.0,103627.0,-1.0,40.0,45.0, White,1
11959,2.0,114894.0,-1.0,46.0,40.0, White,-1
11960,2.0,186987.0,-1.0,32.0,40.0, White,-1
11961,1.0,208903.0,1.0,23.0,10.0, White,-1
11962,1.0,86222.0,-1.0,58.0,50.0, White,1
11963,1.0,129249.0,1.0,21.0,29.0, White,-1
11964,1.0,113071.0,-1.0,66.0,40.0, White,-1
11965,0.0,243423.0,-1.0,37.0,45.0, White,-1
11966,0.0,28141.0,1.0,19.0,40.0, White,-1
11967,1.0,77985.0,-1.0,42.0,40.0, White,-1
11968,1.0,241590.0,-2.0,31.0,55.0, White,-1
11969,4065.0,165608.0,-1.0,41.0,40.0, White,-1
11970,1.0,85384.0,1.0,33.0,42.0, White,-1
11971,-1.0,45618.0,-1.0,32.0,68.0, White,-1
11972,2.0,109504.0,-2.0,44.0,39.0, White,-1
11973,0.0,289417.0,0.0,22.0,39.0, White,-1
11974,3326.0,75770.0,2.0,26.0,40.0, White,-1
11975,1.0,144818.0,2.0,28.0,39.0, Black,-1
11976,0.0,231522.0,0.0,22.0,19.0, White,-1
11977,7688.0,155903.0,-1.0,47.0,40.0, White,1
11978,0.0,108506.0,-1.0,58.0,39.0, White,-1
11979,1.0,101572.0,-1.0,32.0,33.0, White,-1
11980,0.0,116384.0,1.0,31.0,51.0, White,1
11981,2.0,58044.0,1.0,17.0,39.0, White,-1
11982,1.0,340614.0,-3.0,38.0,40.0, Asian-Pac-Islander,-1
11983,2.0,117667.0,-1.0,31.0,41.0, White,1
11984,1.0,372906.0,0.0,26.0,40.0, White,-1
11985,0.0,199439.0,1.0,25.0,29.0, White,-1
11986,1.0,36033.0,0.0,27.0,56.0, White,-1
11987,3102.0,186550.0,-2.0,64.0,3.0, White,-1
11988,1.0,57610.0,1.0,46.0,37.0, White,-1
11989,1.0,369532.0,-1.0,51.0,60.0, White,-1
11990,1.0,28580.0,1.0,37.0,42.0, White,-1
11991,0.0,215337.0,-1.0,35.0,39.0, White,-1
11992,0.0,81860.0,-1.0,38.0,40.0, Asian-Pac-Islander,-1
11993,1.0,537617.0,0.0,68.0,9.0, White,-1
11994,2.0,239414.0,-2.0,61.0,34.0, Black,-1
11995,0.0,44010.0,-1.0,44.0,50.0, White,-1
11996,1.0,408427.0,1.0,28.0,39.0, Black,-1
11997,-1.0,43719.0,-1.0,52.0,50.0, White,-1
11998,1.0,176850.0,1.0,48.0,40.0, White,-1
11999,1.0,120682.0,1.0,18.0,17.0, White,-1
12000,8614.0,207699.0,1.0,45.0,34.0, White,1
12001,1.0,157718.0,2.0,28.0,40.0, White,-1
12002,1.0,126359.0,1.0,28.0,49.0, White,-1
12003,1.0,277658.0,0.0,40.0,34.0, White,1
12004,1.0,174440.0,-1.0,46.0,43.0, White,-1
12005,-1.0,39859.0,-1.0,43.0,39.0, White,1
12006,1.0,150036.0,1.0,28.0,38.0, White,-1
12007,2177.0,155506.0,1.0,56.0,37.0, White,-1
12008,7431.0,174761.0,-1.0,46.0,45.0, Black,1
12009,0.0,140928.0,-1.0,39.0,39.0, Other,1
12010,1.0,187170.0,1.0,20.0,17.0, White,-1
12011,1.0,181831.0,1.0,25.0,44.0, White,-1
12012,1.0,438331.0,1.0,21.0,51.0, White,-1
12013,1.0,342131.0,1.0,58.0,55.0, White,-1
12014,1.0,135171.0,0.0,40.0,45.0, White,-1
12015,1.0,291665.0,3.0,22.0,31.0, Asian-Pac-Islander,-1
12016,15024.0,157248.0,-1.0,43.0,49.0, White,1
12017,1.0,184552.0,2.0,32.0,40.0, White,-1
12018,1.0,70242.0,0.0,77.0,26.0, White,-1
12019,1.0,170423.0,-1.0,32.0,40.0, White,-1
12020,1.0,171195.0,-1.0,33.0,40.0, White,-1
12021,3674.0,141086.0,-2.0,59.0,41.0, Black,-1
12022,1.0,168154.0,-1.0,63.0,41.0, White,-1
12023,0.0,172607.0,2.0,25.0,40.0, White,-1
12024,2177.0,133586.0,0.0,21.0,35.0, White,-1
12025,1.0,214851.0,-1.0,52.0,47.0, White,1
12026,0.0,303021.0,0.0,21.0,29.0, White,-1
12027,1.0,99405.0,-1.0,35.0,40.0, White,-1
12028,0.0,318362.0,2.0,52.0,29.0, White,1
12029,1.0,69920.0,1.0,21.0,14.0, White,-1
12030,1.0,200326.0,-1.0,61.0,40.0, White,-1
12031,-1.0,265438.0,1.0,31.0,30.0, White,-1
12032,2.0,66698.0,0.0,41.0,43.0, White,-1
12033,1.0,107427.0,1.0,32.0,40.0, White,-1
12034,0.0,140792.0,-1.0,48.0,35.0, White,-1
12035,0.0,212221.0,0.0,24.0,14.0, White,-1
12036,0.0,144026.0,-1.0,58.0,40.0, White,1
12037,0.0,40039.0,-3.0,67.0,40.0, White,-1
12038,4386.0,228496.0,-2.0,35.0,63.0, White,-1
12039,0.0,114730.0,-1.0,40.0,40.0, Asian-Pac-Islander,1
12040,1.0,188766.0,1.0,17.0,20.0, White,-1
12041,0.0,176875.0,1.0,35.0,41.0, White,-1
12042,0.0,107803.0,-1.0,34.0,50.0, White,1
12043,-1.0,333065.0,-1.0,50.0,5.0, White,-1
12044,0.0,175972.0,-1.0,50.0,46.0, White,1
12045,-1.0,125025.0,1.0,25.0,20.0, Black,-1
12046,1.0,135305.0,1.0,30.0,40.0, White,-1
12047,0.0,32772.0,1.0,31.0,40.0, White,-1
12048,2.0,103867.0,1.0,33.0,46.0, White,-1
12049,1.0,90592.0,-2.0,41.0,40.0, White,-1
12050,1.0,216301.0,-1.0,47.0,45.0, White,-1
12051,0.0,190593.0,0.0,53.0,36.0, White,-1
12052,0.0,173190.0,0.0,28.0,36.0, Black,-1
12053,0.0,195406.0,-1.0,51.0,48.0, White,-1
12054,1.0,218547.0,0.0,38.0,41.0, White,-1
12055,1.0,138855.0,-1.0,44.0,45.0, White,-1
12056,-1.0,86848.0,2.0,46.0,51.0, Asian-Pac-Islander,-1
12057,-1.0,125022.0,2.0,23.0,20.0, White,-1
12058,1.0,50159.0,1.0,40.0,29.0, White,-1
12059,8615.0,241361.0,1.0,48.0,50.0, White,1
12060,0.0,39898.0,0.0,84.0,3.0, White,-1
12061,0.0,258299.0,1.0,38.0,34.0, White,-1
12062,0.0,183161.0,-1.0,30.0,39.0, White,1
12063,0.0,228619.0,-2.0,58.0,35.0, Black,-1
12064,3465.0,192247.0,-2.0,51.0,47.0, White,-1
12065,0.0,161675.0,-1.0,39.0,59.0, White,-1
12066,1.0,105391.0,-1.0,46.0,40.0, White,-1
12067,1.0,235796.0,0.0,43.0,40.0, White,-1
12068,1.0,118961.0,-1.0,45.0,44.0, White,1
12069,1.0,168827.0,1.0,35.0,40.0, White,-1
12070,0.0,24373.0,1.0,36.0,41.0, White,-1
12071,1.0,321233.0,-1.0,27.0,19.0, White,-1
12072,2.0,146820.0,-1.0,67.0,24.0, White,-1
12073,3324.0,94054.0,1.0,30.0,36.0, White,-1
12074,0.0,814855.0,-1.0,42.0,20.0, Amer-Indian-Eskimo,-1
12075,1.0,331663.0,-1.0,43.0,45.0, White,-1
12076,2.0,209904.0,-1.0,45.0,36.0, White,-1
12077,1.0,229966.0,2.0,46.0,40.0, White,-1
12078,2.0,287556.0,-1.0,50.0,39.0, White,-1
12079,1.0,184032.0,-1.0,43.0,45.0, White,1
12080,1.0,332421.0,-1.0,25.0,40.0, White,1
12081,0.0,113374.0,-1.0,33.0,39.0, White,-1
12082,-1.0,134826.0,2.0,29.0,66.0, White,1
12083,0.0,273063.0,1.0,26.0,43.0, White,-1
12084,0.0,334290.0,1.0,30.0,46.0, White,-1
12085,0.0,196404.0,0.0,52.0,60.0, Black,1
12086,1.0,138080.0,-1.0,48.0,39.0, White,-1
12087,1.0,358270.0,1.0,47.0,50.0, White,-1
12088,2.0,362078.0,1.0,37.0,39.0, Black,-1
12089,2.0,209955.0,-1.0,54.0,43.0, White,-1
12090,1.0,122253.0,1.0,24.0,39.0, White,-1
12091,1.0,116556.0,-1.0,37.0,39.0, White,-1
12092,2830.0,213944.0,-1.0,46.0,42.0, White,-1
12093,0.0,26562.0,1.0,27.0,73.0, White,1
12094,1.0,157240.0,1.0,55.0,40.0, Asian-Pac-Islander,-1
12095,1.0,162452.0,1.0,32.0,39.0, White,-1
12096,0.0,231614.0,1.0,69.0,41.0, White,1
12097,2.0,187044.0,1.0,27.0,38.0, Black,-1
12098,1.0,172726.0,-1.0,33.0,40.0, White,-1
12099,-1.0,198298.0,1.0,31.0,40.0, White,-1
12100,0.0,220013.0,-1.0,53.0,39.0, White,-1
12101,2.0,262666.0,1.0,46.0,31.0, Black,-1
12102,1.0,203784.0,-1.0,26.0,41.0, White,-1
12103,1.0,193826.0,-1.0,37.0,49.0, White,1
12104,-1.0,173254.0,-1.0,58.0,36.0, White,-1
12105,2.0,109897.0,-1.0,46.0,23.0, White,-1
12106,0.0,199031.0,0.0,65.0,55.0, White,-1
12107,2.0,92980.0,1.0,56.0,39.0, White,-1
12108,2.0,173692.0,-1.0,46.0,41.0, White,-1
12109,1.0,277544.0,-1.0,43.0,39.0, White,1
12110,1.0,90905.0,1.0,23.0,39.0, White,-1
12111,0.0,214591.0,-1.0,58.0,40.0, White,1
12112,1.0,261681.0,-2.0,51.0,40.0, Asian-Pac-Islander,-1
12113,1.0,86331.0,0.0,68.0,23.0, White,-1
12114,0.0,120002.0,-1.0,38.0,97.0, White,-1
12115,1.0,427818.0,-1.0,32.0,41.0, White,-1
