,0,1,2,3,4,race,income
22861,1.0,361899.0,-1.0,36.0,40.0, White,1
22862,0.0,205369.0,0.0,40.0,13.0, White,-1
22863,-1.0,167295.0,0.0,47.0,39.0, White,-1
22864,1.0,35672.0,1.0,25.0,40.0, White,-1
22865,1.0,357447.0,-1.0,62.0,39.0, White,-1
22866,1.0,390860.0,-2.0,56.0,43.0, White,-1
22867,0.0,333479.0,-3.0,33.0,40.0, White,1
22868,1.0,202425.0,-1.0,56.0,40.0, White,1
22869,1.0,181714.0,1.0,43.0,41.0, White,-1
22870,1.0,77256.0,0.0,41.0,50.0, White,1
22871,1.0,101805.0,1.0,41.0,43.0, White,-1
22872,1.0,274084.0,-1.0,36.0,41.0, White,-1
22873,2.0,198076.0,1.0,32.0,41.0, White,-1
22874,0.0,199336.0,-1.0,49.0,48.0, White,-1
22875,1.0,178850.0,2.0,34.0,41.0, White,-1
22876,0.0,136965.0,0.0,57.0,41.0, Asian-Pac-Islander,-1
22877,0.0,109254.0,1.0,28.0,51.0, White,-1
22878,0.0,128880.0,-1.0,35.0,38.0, White,-1
22879,1.0,103369.0,1.0,24.0,39.0, White,-1
22880,1.0,354417.0,1.0,43.0,40.0, Black,-1
22881,1.0,206062.0,2.0,33.0,35.0, White,-1
22882,0.0,155672.0,-1.0,45.0,60.0, White,1
22883,1.0,143309.0,1.0,49.0,41.0, Black,-1
22884,1.0,252214.0,0.0,30.0,38.0, White,-1
22885,0.0,129251.0,0.0,21.0,24.0, White,-1
22886,1.0,398927.0,1.0,30.0,41.0, White,-1
22887,-1.0,240624.0,-1.0,52.0,60.0, White,-1
22888,1.0,429355.0,2.0,24.0,40.0, Black,-1
22889,1.0,123727.0,1.0,20.0,19.0, White,-1
22890,0.0,455393.0,-1.0,39.0,63.0, White,1
22891,2.0,376426.0,1.0,24.0,40.0, White,-1
22892,0.0,234677.0,1.0,25.0,40.0, White,-1
22893,1.0,282153.0,0.0,28.0,40.0, White,-1
22894,1.0,208057.0,0.0,48.0,40.0, White,-1
22895,2.0,68549.0,0.0,90.0,39.0, White,-1
22896,1.0,126508.0,2.0,19.0,17.0, Amer-Indian-Eskimo,-1
22897,1.0,186462.0,1.0,27.0,51.0, White,-1
22898,0.0,127189.0,-3.0,84.0,20.0, White,-1
22899,2.0,165274.0,-1.0,48.0,39.0, Black,-1
22900,1.0,124744.0,-2.0,46.0,39.0, Asian-Pac-Islander,-1
22901,1.0,149736.0,-1.0,33.0,50.0, White,-1
22902,1.0,41384.0,1.0,60.0,40.0, Amer-Indian-Eskimo,-1
22903,0.0,329769.0,-1.0,36.0,40.0, White,-1
22904,1.0,212443.0,1.0,38.0,40.0, Black,-1
22905,1.0,185115.0,-1.0,36.0,55.0, White,1
22906,0.0,126768.0,-1.0,47.0,40.0, White,1
22907,1.0,122503.0,0.0,57.0,53.0, Black,-1
22908,1.0,118066.0,0.0,33.0,44.0, White,-1
22909,0.0,200906.0,-1.0,30.0,40.0, White,-1
22910,15024.0,200798.0,-1.0,21.0,40.0, White,1
22911,0.0,84133.0,1.0,31.0,43.0, White,-1
22912,1.0,197929.0,1.0,22.0,39.0, White,1
22913,0.0,150549.0,-1.0,41.0,49.0, White,1
22914,1.0,443753.0,-1.0,54.0,60.0, White,-1
22915,1.0,104436.0,3.0,28.0,41.0, White,-1
22916,1.0,169143.0,-1.0,61.0,45.0, White,-1
22917,1.0,185559.0,1.0,23.0,36.0, White,-1
22918,0.0,174495.0,0.0,62.0,41.0, White,-1
22919,0.0,50485.0,1.0,69.0,34.0, White,1
22920,1.0,196952.0,1.0,25.0,40.0, White,-1
22921,1.0,120700.0,1.0,20.0,25.0, Black,-1
22922,0.0,198827.0,1.0,59.0,19.0, White,-1
22923,0.0,22195.0,0.0,66.0,35.0, White,-1
22924,1.0,188081.0,-1.0,39.0,60.0, White,1
22925,1.0,233162.0,0.0,52.0,45.0, White,1
22926,2.0,138364.0,-1.0,54.0,36.0, Black,-1
22927,1.0,338022.0,-1.0,27.0,40.0, White,-1
22928,1.0,332673.0,0.0,18.0,4.0, White,-1
22929,2.0,166348.0,-1.0,39.0,39.0, White,-1
22930,-1.0,392895.0,0.0,77.0,13.0, White,-1
22931,-1.0,141852.0,0.0,27.0,40.0, Black,1
22932,1.0,520769.0,1.0,25.0,30.0, Black,-1
22933,1.0,37361.0,-1.0,57.0,36.0, White,1
22934,2.0,387787.0,1.0,20.0,16.0, White,-1
22935,1.0,201541.0,-1.0,38.0,39.0, White,-1
22936,0.0,123611.0,-1.0,46.0,40.0, White,-1
22937,1.0,380623.0,-1.0,41.0,45.0, White,1
22938,0.0,83868.0,0.0,41.0,30.0, White,-1
22939,0.0,24800.0,-1.0,51.0,40.0, White,-1
22940,1.0,266821.0,1.0,25.0,34.0, White,-1
22941,1.0,85450.0,0.0,45.0,45.0, White,-1
22942,2.0,421847.0,-1.0,42.0,40.0, White,-1
22943,0.0,406048.0,-1.0,31.0,14.0, White,1
22944,1.0,224578.0,-2.0,37.0,50.0, White,-1
22945,2.0,294998.0,-2.0,54.0,40.0, White,-1
22946,0.0,189619.0,-1.0,43.0,53.0, Black,-1
22947,7689.0,219149.0,-2.0,37.0,41.0, Black,1
22948,15023.0,20970.0,-2.0,47.0,40.0, White,1
22949,1.0,71004.0,-1.0,40.0,46.0, White,-1
22950,1.0,215242.0,1.0,22.0,9.0, White,-1
22951,0.0,178309.0,-1.0,71.0,3.0, White,-1
22952,1.0,56212.0,-1.0,34.0,37.0, White,-1
22953,0.0,98090.0,-1.0,63.0,40.0, White,1
22954,0.0,351823.0,1.0,35.0,46.0, White,-1
22955,1.0,144361.0,-1.0,57.0,89.0, White,-1
22956,0.0,137626.0,0.0,30.0,20.0, Asian-Pac-Islander,-1
22957,1.0,54264.0,2.0,18.0,21.0, White,-1
22958,594.0,230380.0,1.0,19.0,3.0, White,-1
22959,1.0,98397.0,-1.0,35.0,40.0, White,-1
22960,1.0,184145.0,1.0,21.0,1.0, Black,-1
22961,0.0,140131.0,-1.0,48.0,49.0, White,-1
22962,0.0,24515.0,-1.0,34.0,58.0, White,-1
22963,1.0,129537.0,1.0,29.0,40.0, White,-1
22964,1.0,415589.0,-1.0,37.0,39.0, White,1
22965,2.0,97146.0,-1.0,42.0,40.0, White,-1
22966,2.0,201338.0,-1.0,36.0,50.0, White,-1
22967,0.0,256634.0,0.0,27.0,40.0, White,-1
22968,-1.0,96867.0,-2.0,47.0,40.0, White,1
22969,15024.0,141874.0,0.0,44.0,75.0, White,1
22970,7689.0,20805.0,-2.0,52.0,40.0, White,1
22971,1.0,95528.0,-1.0,54.0,42.0, White,1
22972,2.0,112801.0,-1.0,48.0,40.0, White,-1
22973,1.0,291415.0,0.0,20.0,41.0, Black,-1
22974,2.0,239669.0,0.0,33.0,68.0, Black,-1
22975,1.0,183161.0,-1.0,30.0,50.0, White,-1
22976,0.0,97639.0,-3.0,58.0,40.0, White,-1
22977,1.0,143815.0,-1.0,55.0,41.0, White,-1
22978,1.0,186948.0,0.0,37.0,40.0, White,1
22979,1.0,170076.0,-1.0,31.0,39.0, White,-1
22980,6850.0,108338.0,2.0,35.0,50.0, White,-1
22981,-1.0,83708.0,1.0,57.0,39.0, White,-1
22982,1.0,204606.0,1.0,22.0,18.0, White,-1
22983,0.0,32615.0,0.0,58.0,40.0, Black,-1
22984,0.0,195368.0,-1.0,56.0,65.0, White,1
22985,15024.0,149009.0,-1.0,46.0,40.0, White,1
22986,1.0,85051.0,1.0,22.0,19.0, White,-1
22987,0.0,140861.0,-1.0,62.0,39.0, White,1
22988,0.0,196292.0,1.0,26.0,31.0, White,-1
22989,0.0,38986.0,0.0,54.0,39.0, Black,-1
22990,1.0,39191.0,-1.0,24.0,40.0, White,-1
22991,1.0,198856.0,-1.0,38.0,40.0, White,1
22992,1.0,694823.0,1.0,42.0,40.0, White,-1
22993,1.0,247455.0,-1.0,27.0,39.0, White,-1
22994,2.0,294276.0,-1.0,41.0,36.0, White,-1
22995,2.0,195830.0,-1.0,60.0,40.0, White,1
22996,1.0,329441.0,1.0,30.0,38.0, White,-1
22997,0.0,174883.0,0.0,19.0,22.0, White,-1
22998,1.0,116114.0,1.0,43.0,50.0, White,-1
22999,1.0,206917.0,0.0,28.0,35.0, White,-1
23000,1.0,217586.0,0.0,52.0,40.0, White,-1
23001,1.0,337696.0,0.0,30.0,39.0, White,-1
23002,0.0,204515.0,-1.0,39.0,55.0, White,1
23003,1.0,169196.0,1.0,30.0,60.0, White,-1
23004,0.0,109434.0,-1.0,48.0,55.0, White,-1
23005,7298.0,267906.0,0.0,39.0,40.0, Black,1
23006,1.0,200490.0,-1.0,39.0,40.0, White,-1
23007,0.0,221325.0,-1.0,26.0,40.0, White,-1
23008,0.0,132940.0,-1.0,61.0,39.0, White,1
23009,1.0,283541.0,-2.0,34.0,20.0, Black,-1
23010,1.0,170779.0,0.0,35.0,50.0, White,1
23011,1.0,186427.0,1.0,48.0,60.0, White,1
23012,1.0,307788.0,-2.0,64.0,20.0, White,-1
23013,1.0,380566.0,-1.0,27.0,40.0, White,-1
23014,1.0,147268.0,1.0,39.0,41.0, White,-1
23015,0.0,214794.0,-1.0,42.0,40.0, White,1
23016,0.0,124369.0,-1.0,49.0,60.0, White,1
23017,1.0,98801.0,-1.0,53.0,39.0, White,-1
23018,1.0,216484.0,0.0,35.0,49.0, White,1
23019,-2.0,135354.0,-2.0,69.0,40.0, Asian-Pac-Islander,-1
23020,1.0,107313.0,-1.0,40.0,40.0, White,-1
23021,0.0,152755.0,-1.0,37.0,41.0, Asian-Pac-Islander,-1
23022,-1.0,100092.0,-1.0,34.0,54.0, Asian-Pac-Islander,-1
23023,0.0,117792.0,0.0,24.0,11.0, White,-1
23024,1.0,197623.0,2.0,25.0,40.0, White,-1
23025,1.0,411078.0,2.0,22.0,34.0, White,-1
23026,1.0,192994.0,1.0,49.0,39.0, White,-1
23027,4867.0,66360.0,1.0,60.0,39.0, White,-1
23028,1.0,137197.0,-1.0,35.0,50.0, White,1
23029,0.0,231116.0,-1.0,62.0,33.0, White,1
23030,0.0,146596.0,1.0,18.0,59.0, White,-1
23031,0.0,32418.0,1.0,34.0,51.0, White,-1
23032,0.0,578715.0,-1.0,33.0,41.0, Black,-1
23033,1.0,206786.0,0.0,21.0,40.0, White,-1
23034,0.0,133504.0,1.0,27.0,40.0, White,-1
23035,2.0,34733.0,-1.0,41.0,48.0, White,1
23036,1.0,133312.0,0.0,38.0,39.0, White,-1
23037,1.0,24977.0,1.0,21.0,46.0, White,-1
23038,1.0,171978.0,0.0,37.0,69.0, White,-1
23039,1.0,412166.0,2.0,23.0,39.0, White,-1
23040,1.0,51304.0,-1.0,41.0,50.0, White,1
23041,3104.0,198275.0,-1.0,34.0,39.0, White,1
23042,2.0,293572.0,0.0,24.0,41.0, White,-1
23043,0.0,226302.0,2.0,27.0,41.0, White,-1
23044,1.0,110456.0,-1.0,53.0,58.0, White,-1
23045,1.0,160645.0,-1.0,35.0,39.0, White,1
23046,1.0,174252.0,-1.0,41.0,40.0, White,-1
23047,1.0,390322.0,-1.0,25.0,40.0, White,-1
23048,1.0,298867.0,1.0,18.0,21.0, White,-1
23049,0.0,171598.0,1.0,67.0,41.0, White,-1
23050,-1.0,232677.0,1.0,51.0,39.0, White,-1
23051,2.0,63683.0,-1.0,64.0,39.0, Black,-1
23052,0.0,170390.0,-1.0,69.0,40.0, White,1
23053,0.0,175974.0,-1.0,58.0,38.0, White,-1
23054,0.0,425704.0,-2.0,71.0,41.0, White,-1
23055,0.0,105826.0,-1.0,35.0,48.0, White,1
23056,1.0,306716.0,1.0,53.0,12.0, Black,-1
23057,2.0,177552.0,0.0,48.0,28.0, White,-1
23058,0.0,320291.0,-1.0,44.0,40.0, White,-1
23059,2.0,129505.0,1.0,41.0,38.0, Black,-1
23060,1508.0,257052.0,-1.0,40.0,40.0, White,-1
23061,0.0,276008.0,-1.0,45.0,50.0, White,1
23062,0.0,86329.0,0.0,21.0,9.0, White,-1
23063,2.0,280451.0,2.0,38.0,45.0, White,-1
23064,1.0,371566.0,2.0,28.0,40.0, White,-1
23065,0.0,408241.0,1.0,38.0,33.0, White,-1
23066,0.0,149351.0,2.0,48.0,61.0, White,-1
23067,1.0,211308.0,1.0,35.0,41.0, Black,-1
23068,1.0,355811.0,0.0,55.0,29.0, White,-1
23069,0.0,167552.0,-1.0,33.0,43.0, White,-1
23070,0.0,112511.0,-2.0,45.0,39.0, White,-1
23071,1.0,462878.0,0.0,26.0,39.0, White,-1
23072,2.0,413652.0,0.0,36.0,35.0, White,-1
23073,1.0,29246.0,0.0,36.0,41.0, White,-1
23074,1.0,149834.0,-1.0,43.0,39.0, White,-1
23075,1.0,39539.0,-1.0,50.0,4.0, White,-1
23076,1.0,197397.0,1.0,24.0,36.0, White,-1
23077,0.0,255415.0,-1.0,59.0,41.0, White,-1
23078,15025.0,43780.0,-2.0,50.0,50.0, White,1
23079,2.0,168332.0,-1.0,39.0,60.0, White,-1
23080,1.0,278334.0,-1.0,46.0,40.0, White,1
23081,2.0,115825.0,2.0,49.0,56.0, White,-1
23082,3464.0,184467.0,-1.0,38.0,78.0, White,-1
23083,2.0,289646.0,-1.0,43.0,46.0, White,-1
23084,1.0,101693.0,-1.0,49.0,40.0, White,-1
23085,1.0,133434.0,1.0,31.0,51.0, White,-1
23086,1.0,349415.0,0.0,41.0,36.0, White,-1
23087,100000.0,124091.0,-1.0,55.0,37.0, White,1
23088,-1.0,165979.0,0.0,77.0,30.0, White,-1
23089,0.0,185112.0,-1.0,39.0,48.0, White,1
23090,1.0,268293.0,0.0,48.0,40.0, White,-1
23091,0.0,154958.0,0.0,53.0,41.0, Black,-1
23092,1.0,176721.0,-1.0,35.0,39.0, White,-1
23093,1.0,165074.0,-1.0,23.0,39.0, White,-1
23094,1.0,213762.0,1.0,32.0,45.0, White,-1
23095,0.0,77142.0,1.0,46.0,54.0, White,-1
23096,1.0,109678.0,1.0,21.0,38.0, White,-1
23097,1.0,162174.0,-1.0,38.0,44.0, White,-1
23098,2.0,219598.0,-1.0,41.0,50.0, White,-1
23099,1.0,327469.0,-2.0,22.0,41.0, White,-1
23100,1.0,236949.0,-1.0,69.0,21.0, Black,-1
23101,0.0,89239.0,-1.0,40.0,40.0, White,1
23102,1.0,124761.0,2.0,21.0,23.0, White,-1
23103,0.0,144135.0,-1.0,50.0,41.0, White,1
23104,0.0,98782.0,1.0,28.0,46.0, White,-1
23105,0.0,170077.0,0.0,57.0,41.0, White,-1
23106,1.0,162449.0,-1.0,56.0,98.0, White,1
23107,1.0,22909.0,-1.0,50.0,40.0, White,-1
23108,0.0,102141.0,-1.0,30.0,39.0, White,-1
23109,0.0,215752.0,0.0,17.0,41.0, White,-1
23110,1.0,381594.0,-1.0,36.0,44.0, Other,1
23111,0.0,198286.0,1.0,56.0,41.0, White,-1
23112,1.0,243188.0,0.0,21.0,28.0, White,-1
23113,-1.0,177318.0,-1.0,37.0,38.0, White,-1
23114,1.0,167158.0,1.0,20.0,24.0, White,-1
23115,595.0,270881.0,1.0,26.0,41.0, White,-1
23116,1.0,382379.0,2.0,31.0,39.0, White,-1
23117,-1.0,277157.0,1.0,43.0,60.0, White,-1
23118,0.0,147262.0,2.0,22.0,11.0, Black,-1
23119,1.0,171362.0,-1.0,42.0,39.0, White,-1
23120,1.0,265106.0,1.0,19.0,16.0, White,-1
23121,2.0,105623.0,1.0,23.0,41.0, White,-1
23122,0.0,217700.0,-1.0,36.0,30.0, Amer-Indian-Eskimo,-1
23123,1.0,81149.0,-2.0,46.0,30.0, White,-1
23124,0.0,73896.0,-1.0,44.0,44.0, White,-1
23125,1.0,339485.0,-2.0,29.0,39.0, White,-1
23126,3.0,326243.0,-1.0,41.0,39.0, White,1
23127,1.0,106331.0,-1.0,29.0,13.0, White,-1
23128,2.0,198739.0,1.0,64.0,39.0, White,-1
23129,0.0,126512.0,0.0,30.0,40.0, White,-1
23130,1.0,233817.0,-1.0,50.0,45.0, Black,-1
23131,-1.0,204514.0,0.0,36.0,19.0, White,1
23132,1.0,208259.0,-1.0,29.0,24.0, White,-1
23133,1.0,188704.0,-1.0,43.0,39.0, White,-1
23134,1.0,93275.0,-1.0,60.0,60.0, White,-1
23135,1.0,159306.0,1.0,18.0,20.0, White,-1
23136,0.0,303599.0,0.0,22.0,29.0, White,-1
23137,2.0,35143.0,0.0,46.0,40.0, Black,-1
23138,1.0,139585.0,2.0,20.0,40.0, White,-1
23139,1.0,252365.0,1.0,24.0,27.0, White,-1
23140,-1.0,83826.0,-1.0,46.0,60.0, White,-1
23141,1.0,89727.0,-1.0,37.0,40.0, White,-1
23142,1.0,222821.0,-1.0,67.0,41.0, White,-1
23143,1.0,456628.0,1.0,27.0,39.0, White,-1
23144,2.0,296165.0,-1.0,21.0,24.0, White,-1
23145,1.0,164489.0,-1.0,44.0,41.0, White,-1
23146,2.0,36611.0,1.0,30.0,33.0, White,-1
23147,1.0,195347.0,1.0,28.0,40.0, White,-1
23148,0.0,282732.0,2.0,20.0,11.0, Black,-1
23149,2.0,206060.0,-1.0,40.0,39.0, White,-1
23150,1.0,223402.0,0.0,20.0,15.0, White,-1
23151,2831.0,27833.0,-1.0,39.0,40.0, White,-1
23152,2.0,131837.0,1.0,40.0,40.0, White,-1
23153,1.0,549424.0,0.0,33.0,39.0, Black,1
23154,1.0,69501.0,-1.0,35.0,39.0, White,-1
23155,1.0,193768.0,2.0,44.0,41.0, White,-1
23156,2.0,598812.0,0.0,35.0,39.0, Black,-1
23157,2290.0,259772.0,-1.0,73.0,10.0, White,-1
23158,1.0,266263.0,1.0,21.0,40.0, White,-1
23159,1.0,32964.0,-1.0,60.0,37.0, White,-1
23160,2.0,291817.0,-1.0,43.0,41.0, Black,-1
23161,2.0,190736.0,-1.0,38.0,40.0, White,-1
23162,1.0,59197.0,3.0,23.0,46.0, White,-1
23163,1.0,196469.0,1.0,44.0,41.0, White,-1
23164,1.0,147999.0,-1.0,59.0,49.0, White,1
23165,2.0,195793.0,-1.0,51.0,40.0, White,-1
23166,1.0,202226.0,3.0,23.0,11.0, White,-1
23167,1.0,225175.0,-1.0,42.0,40.0, White,-1
23168,1.0,54834.0,1.0,24.0,41.0, White,-1
23169,1.0,188908.0,-1.0,43.0,39.0, White,-1
23170,2.0,132643.0,1.0,18.0,17.0, White,-1
23171,0.0,228324.0,-1.0,42.0,40.0, White,-1
23172,1.0,415511.0,-1.0,36.0,39.0, Black,1
23173,1.0,254256.0,3.0,18.0,39.0, White,-1
23174,1.0,255639.0,-2.0,41.0,39.0, Other,-1
23175,2.0,96085.0,0.0,49.0,40.0, White,-1
23176,0.0,78191.0,0.0,20.0,20.0, White,-1
23177,0.0,339564.0,0.0,49.0,40.0, Asian-Pac-Islander,1
23178,0.0,126503.0,0.0,46.0,39.0, White,-1
23179,2908.0,511299.0,1.0,33.0,99.0, White,-1
23180,1.0,159578.0,0.0,33.0,45.0, White,-1
23181,7299.0,224115.0,-1.0,27.0,40.0, White,1
23182,0.0,128115.0,-1.0,60.0,33.0, White,-1
23183,0.0,89518.0,-1.0,40.0,40.0, White,1
23184,1.0,370253.0,-1.0,30.0,39.0, White,-1
23185,-1.0,67270.0,0.0,29.0,56.0, White,-1
23186,1.0,62962.0,1.0,26.0,40.0, White,-1
23187,1.0,113049.0,2.0,26.0,40.0, White,-1
23188,1.0,29244.0,2.0,32.0,19.0, White,-1
23189,1.0,101127.0,0.0,52.0,41.0, White,-1
23190,0.0,140530.0,-2.0,52.0,40.0, White,1
23191,0.0,159901.0,1.0,31.0,61.0, White,1
23192,0.0,45654.0,0.0,20.0,24.0, White,-1
23193,1.0,166381.0,1.0,23.0,59.0, White,-1
23194,0.0,160926.0,-1.0,37.0,45.0, White,-1
23195,0.0,257075.0,1.0,25.0,37.0, Black,-1
23196,15024.0,181323.0,-1.0,49.0,64.0, White,1
23197,1.0,83262.0,-1.0,31.0,55.0, White,-1
23198,2.0,128710.0,0.0,42.0,39.0, White,-1
23199,1.0,243019.0,1.0,21.0,32.0, Other,-1
23200,3103.0,37790.0,-1.0,34.0,53.0, White,-1
23201,0.0,132334.0,1.0,25.0,45.0, White,-1
23202,2.0,234765.0,0.0,35.0,39.0, Black,-1
23203,1.0,142625.0,0.0,37.0,28.0, Black,-1
23204,1.0,148518.0,1.0,23.0,40.0, White,-1
23205,0.0,240748.0,0.0,31.0,40.0, White,1
23206,1.0,32286.0,1.0,27.0,28.0, White,-1
23207,1.0,163925.0,-1.0,49.0,40.0, White,-1
23208,1.0,464113.0,2.0,26.0,51.0, White,-1
23209,15023.0,271361.0,-2.0,49.0,60.0, White,1
23210,1.0,327834.0,-1.0,31.0,32.0, White,-1
23211,1.0,267096.0,0.0,37.0,39.0, White,-1
23212,3138.0,266954.0,0.0,52.0,40.0, White,-1
23213,1.0,234673.0,0.0,21.0,30.0, White,-1
23214,5013.0,189133.0,-1.0,51.0,49.0, White,-1
23215,2.0,105000.0,-1.0,55.0,50.0, White,-1
23216,1.0,101274.0,1.0,61.0,40.0, White,-1
23217,0.0,184984.0,0.0,24.0,2.0, White,-1
23218,1.0,246978.0,3.0,24.0,13.0, White,-1
23219,4651.0,227074.0,1.0,45.0,41.0, White,-1
23220,0.0,301880.0,0.0,40.0,26.0, Asian-Pac-Islander,-1
23221,1.0,185958.0,1.0,21.0,34.0, White,-1
23222,1.0,134864.0,-1.0,54.0,40.0, White,1
23223,4065.0,281041.0,-1.0,29.0,40.0, White,-1
23224,9563.0,126715.0,0.0,43.0,45.0, White,1
23225,-1.0,95963.0,-1.0,51.0,49.0, White,-1
23226,1.0,88540.0,0.0,54.0,98.0, White,-1
23227,2.0,24729.0,-1.0,50.0,46.0, Amer-Indian-Eskimo,-1
23228,0.0,171418.0,-2.0,50.0,42.0, White,-1
23229,1.0,184591.0,-1.0,45.0,40.0, White,-1
23230,0.0,100077.0,-1.0,50.0,38.0, Black,-1
23231,0.0,182877.0,-1.0,37.0,50.0, White,1
23232,0.0,462305.0,0.0,20.0,38.0, Black,-1
23233,2.0,85444.0,-1.0,62.0,40.0, White,-1
23234,0.0,158105.0,-1.0,73.0,31.0, White,-1
23235,1.0,104853.0,1.0,20.0,14.0, White,-1
23236,7688.0,304584.0,-1.0,52.0,41.0, Asian-Pac-Islander,1
23237,0.0,89817.0,-2.0,49.0,35.0, Amer-Indian-Eskimo,-1
23238,6851.0,106192.0,-1.0,42.0,39.0, Amer-Indian-Eskimo,-1
23239,1.0,89354.0,1.0,25.0,42.0, White,-1
23240,1.0,157247.0,-1.0,45.0,39.0, White,-1
23241,1.0,261269.0,0.0,20.0,20.0, White,-1
23242,1.0,286175.0,1.0,22.0,49.0, White,-1
23243,1.0,122281.0,1.0,26.0,40.0, White,-1
23244,1.0,248749.0,-1.0,59.0,52.0, White,1
23245,1.0,224247.0,2.0,21.0,40.0, White,-1
23246,1.0,138167.0,-1.0,64.0,12.0, White,-1
23247,4417.0,148469.0,3.0,26.0,40.0, Black,-1
23248,0.0,236640.0,-1.0,67.0,2.0, White,-1
23249,0.0,191377.0,0.0,36.0,39.0, White,1
23250,1832.0,353533.0,-1.0,39.0,40.0, White,-1
23251,2.0,391050.0,0.0,39.0,19.0, White,-1
23252,2.0,135006.0,-1.0,26.0,79.0, White,-1
23253,1.0,392495.0,0.0,31.0,40.0, White,-1
23254,1.0,216734.0,-1.0,27.0,40.0, White,-1
23255,15024.0,174411.0,-2.0,41.0,54.0, White,1
23256,0.0,384919.0,-1.0,63.0,40.0, White,1
23257,0.0,96083.0,-1.0,62.0,29.0, White,-1
23258,1.0,103445.0,-1.0,33.0,50.0, White,-1
23259,0.0,96728.0,-1.0,31.0,36.0, White,-1
23260,7688.0,178961.0,0.0,40.0,45.0, White,1
23261,1.0,173992.0,-1.0,51.0,41.0, White,-1
23262,7299.0,34430.0,-1.0,46.0,39.0, White,1
23263,1.0,224859.0,-1.0,29.0,40.0, White,-1
23264,1.0,249868.0,1.0,18.0,18.0, White,-1
23265,2.0,340467.0,-1.0,36.0,40.0, White,-1
23266,0.0,429815.0,-2.0,66.0,24.0, White,1
23267,0.0,440428.0,0.0,20.0,14.0, White,-1
23268,1.0,175653.0,-1.0,38.0,35.0, White,-1
23269,1.0,297498.0,-1.0,38.0,40.0, White,-1
23270,1.0,232963.0,-1.0,28.0,45.0, White,-1
23271,1832.0,326340.0,-1.0,31.0,39.0, White,-1
23272,1.0,109428.0,2.0,27.0,40.0, White,-1
23273,1.0,127779.0,1.0,22.0,30.0, White,1
23274,1.0,252997.0,-1.0,42.0,47.0, White,1
23275,2.0,380557.0,2.0,20.0,20.0, White,-1
23276,1.0,306118.0,-1.0,52.0,40.0, White,-1
23277,2.0,232865.0,0.0,36.0,34.0, Black,-1
23278,1.0,130142.0,-1.0,45.0,46.0, White,1
23279,1.0,194244.0,-1.0,53.0,41.0, White,1
23280,0.0,197052.0,-1.0,50.0,50.0, White,1
23281,-1.0,168237.0,0.0,37.0,40.0, White,-1
23282,0.0,26126.0,0.0,71.0,27.0, White,-1
23283,1.0,285680.0,1.0,22.0,24.0, Black,-1
23284,1.0,153593.0,2.0,20.0,40.0, White,-1
23285,1.0,103957.0,-1.0,60.0,60.0, White,1
23286,3412.0,439923.0,-2.0,40.0,38.0, White,-1
23287,1.0,40329.0,-1.0,41.0,42.0, White,-1
23288,1.0,159038.0,-1.0,55.0,40.0, White,-1
23289,2.0,98680.0,1.0,19.0,20.0, White,-1
23290,0.0,90772.0,-1.0,46.0,55.0, White,1
23291,1.0,75445.0,-1.0,46.0,29.0, Amer-Indian-Eskimo,-1
23292,1.0,219198.0,2.0,19.0,24.0, White,-1
23293,1.0,203472.0,-1.0,35.0,39.0, White,-1
23294,1.0,187645.0,1.0,66.0,41.0, White,-1
23295,8614.0,154651.0,-1.0,41.0,49.0, White,1
23296,2.0,27163.0,-1.0,35.0,40.0, White,-1
23297,2.0,150337.0,2.0,31.0,40.0, White,-1
23298,1.0,83713.0,0.0,22.0,40.0, White,-1
23299,1.0,176272.0,2.0,24.0,36.0, White,-1
23300,1.0,179433.0,0.0,21.0,7.0, White,-1
23301,0.0,168051.0,-1.0,46.0,61.0, White,1
23302,2.0,108775.0,-1.0,60.0,50.0, White,-1
23303,15026.0,146492.0,-1.0,59.0,40.0, White,1
23304,0.0,188229.0,1.0,68.0,35.0, White,1
23305,1.0,294752.0,0.0,38.0,35.0, White,1
23306,1.0,114881.0,-1.0,30.0,39.0, White,-1
23307,-1.0,77736.0,0.0,35.0,41.0, Asian-Pac-Islander,-1
23308,0.0,286081.0,-1.0,39.0,50.0, White,1
23309,1.0,133911.0,0.0,61.0,45.0, White,-1
23310,1.0,191332.0,-1.0,58.0,40.0, White,1
23311,0.0,67803.0,0.0,52.0,61.0, White,-1
23312,15024.0,357693.0,-1.0,44.0,64.0, White,1
23313,1.0,117884.0,-1.0,56.0,40.0, Black,1
23314,1.0,55943.0,1.0,30.0,49.0, White,-1
23315,0.0,165077.0,0.0,22.0,39.0, White,-1
23316,0.0,34319.0,1.0,25.0,63.0, White,-1
23317,0.0,246051.0,-1.0,33.0,40.0, White,1
23318,0.0,147270.0,-1.0,35.0,58.0, White,1
23319,1.0,329154.0,-1.0,45.0,39.0, White,1
23320,0.0,54637.0,-2.0,57.0,39.0, White,-1
23321,2.0,216191.0,1.0,22.0,35.0, White,-1
23322,1.0,391182.0,1.0,24.0,24.0, Black,-1
23323,-1.0,223255.0,-1.0,35.0,41.0, White,-1
23324,7688.0,103937.0,0.0,41.0,32.0, White,1
23325,1.0,38250.0,-1.0,48.0,41.0, White,-1
23326,1.0,148453.0,1.0,22.0,24.0, White,-1
23327,0.0,110267.0,1.0,57.0,40.0, White,-1
